13829,1.22,-41.36,6.59
13930,9.88,58.56,-2.81
14031,-5.00,56.97,8.42
14132,8.66,43.07,10.13
14233,-20.37,-52.83,28.30
14334,-27.69,14.40,24.89
14435,-15.01,8.05,34.40
14536,-15.74,-55.88,53.31
14637,-23.18,-43.55,7.56
14738,-39.53,-38.43,23.30
14839,-144.08,-86.25,93.09
14940,276.82,54.66,-133.71
15041,-356.00,7.20,148.72
15142,-115.05,-8.91,67.22
15243,264.62,160.92,-53.07
15344,51.48,33.18,-59.90
15445,-55.88,-139.20,-5.12
15546,-210.82,-98.82,59.54
15647,68.93,70.39,7.32
15748,174.83,122.24,-75.15
15849,61.73,104.68,-78.93
15950,-88.82,-234.12,26.35
16051,-126.51,-66.73,23.55
16152,186.54,142.62,-26.11
16253,247.66,132.37,-46.12
16354,-202.76,-146.03,54.05
16455,-161.28,-88.08,23.06
16556,76.74,158.11,-27.08
16657,94.43,155.55,18.91
16758,23.67,-210.08,-22.08
16859,-207.28,-169.58,-1.46
16960,74.42,162.14,14.03
17061,97.60,125.66,-19.64
17162,-37.45,-216.55,-41.60
17263,-188.98,-68.69,11.35
17364,147.13,155.18,32.94
17465,60.88,128.34,4.88
17566,-64.90,-356.73,-72.96
17667,-148.35,97.84,31.60
17768,94.67,166.29,68.20
17869,13.54,142.98,32.94
17970,37.33,-267.67,-81.62
18071,-80.52,44.04,23.06
18172,5.98,166.16,118.58
18273,-10.49,-184.22,3.17
18374,35.26,-179.83,-87.11
18475,69.66,-177.02,-117.85
18576,-58.68,119.44,90.77
18677,-64.05,118.83,134.93
18778,-67.22,-4.76,28.30
18879,88.94,-131.64,-161.04
18980,100.41,-154.57,-149.69
19081,-43.07,102.60,52.22
19182,-145.18,124.44,222.77
19283,6.34,-102.36,30.13
19384,153.11,-144.45,-279.50
19485,51.48,-24.89,-85.64
19586,-101.50,159.45,171.78
19687,-67.95,154.57,106.26
19788,30.87,-129.93,-25.62
19889,-8.91,-22.33,-10.37
19990,7.20,-1.95,5.98
20091,45.51,21.72,-6.71
20192,124.93,56.97,-42.82
20293,-37.58,101.14,19.28
20394,-1.71,9.03,-0.85
20495,-20.01,4.39,-0.12
20596,0.24,-8.05,6.83
20697,8.91,-5.49,-3.78
20798,-3.05,-24.77,3.90
20899,-0.85,-0.37,4.15
21000,-4.51,3.66,-3.05
21101,-0.37,2.93,3.78
21202,-1.59,0.37,2.68
21303,3.05,-2.07,-0.24
21404,-1.95,-4.39,-6.95
21505,-5.61,3.54,0.24
21606,-3.54,0.00,-2.93
21706,-6.59,4.03,-1.95
21807,-2.56,-3.05,5.73
21908,0.00,-2.68,0.61
22008,7.20,-0.61,-1.71
22109,1.83,-3.05,3.66
22210,3.66,-4.88,-5.12
